,id,title,type,release_year,lenght,genres,production_countries,seasons,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,genre,country,imdb_score_level,tmdb_score_level
5936,tm1127485,Love at First Stream,movie,2021,110,"romance, comedy",PH,0,6.5364428,0,2.2,8.0,romance,PH,,High score
5937,tm1179587,Krishna Vrinda Vihari,movie,2022,139,"comedy, romance, drama",IN,0,5.8,2242,2.1,5.8,comedy,IN,Low score,Low score
5938,tm1272030,Mense van die Wind,movie,2022,101,drama,ZA,0,6.6,28,2.1,6.629937,drama,ZA,High score,
5939,tm1231140,"Senior Playboy, Junior Papa",movie,2022,88,comedy,,0,6.5364428,0,2.1,4.5,comedy,,,Low score
5940,tm1023438,Trapped,movie,2021,77,drama,EG,0,5.3,54,2.1,6.629937,drama,EG,Low score,
5941,tm1040832,Mommy Issues,movie,2021,89,comedy,PH,0,5.4,46,2.1,1.0,comedy,PH,Low score,Low score
5942,tm1179954,Maaly Mama,movie,2022,107,"comedy, drama",SA,0,6.5364428,0,2.0,6.629937,comedy,SA,,
5943,tm1199325,Missing Home,movie,2022,114,"drama, comedy",ID,0,8.0,1617,2.0,8.0,drama,ID,High score,High score
5944,tm1016833,The Razz Guy,movie,2021,99,"comedy, fantasy",NG,0,6.3,39,2.0,5.0,comedy,NG,High score,Low score
5945,ts308053,Jailbirds New Orleans,show,2021,41,"documentation, reality",US,1,6.6,258,2.0,6.1,documentation,US,High score,High score
5946,tm1247951,"You Can Do It, My Dear!",movie,2022,129,documentation,TR,0,8.3,464,2.0,6.1,documentation,TR,,High score
5947,tm1039571,The Upshaws - The Afterparty,movie,2021,32,,US,0,6.5364428,0,2.0,7.3,,US,,High score
5948,tm1277182,Pattathu Arasan,movie,2022,137,action,IN,0,6.5364428,0,2.0,7.0,action,IN,,High score
5949,tm1148327,Atithi Devobhava,movie,2022,126,"drama, romance",IN,0,6.5364428,0,2.0,8.5,drama,IN,,
5950,tm307383,Ghost Hunting,movie,2021,94,"documentation, european","PS, CH, QA, FR",0,7.0,243,2.0,6.3,documentation,PS,High score,High score
5951,tm1045018,Clash,movie,2021,88,"family, drama","NG, CA",0,6.3,40,1.9,6.629937,family,NG,High score,
5952,tm1213224,Broken Wings,movie,2022,110,"drama, thriller, romance, war, action",ID,0,5.6,1510,1.9,7.0,drama,ID,Low score,High score
5953,tm1142245,Kadaseela Biriyani,movie,2021,115,"drama, comedy, crime",IN,0,7.4,1424,1.9,7.7,drama,IN,High score,High score
5954,ts287687,Lava Ka Dhaava,show,2021,30,reality,IO,1,6.5,45,1.9,2.0,reality,IO,High score,Low score
5955,tm1201341,"Rodrigo Sant'anna: I'm Here, I'm Queer!",movie,2022,63,comedy,BR,0,3.7,42,1.9,3.9,comedy,BR,Low score,Low score
5956,tm1183420,Hadath Fe 2 Talaat Harb,movie,2022,115,drama,EG,0,5.4,5,1.9,10.0,drama,EG,Low score,Excellent score
5957,tm1040733,In Our Mothers' Gardens,movie,2021,84,documentation,US,0,8.6,155,1.9,6.629937,documentation,US,,
5958,tm1091956,A Faraway Land,movie,2021,101,drama,"FO, PH",0,5.0,153,1.9,6.7,drama,FO,Low score,High score
5959,tm1079341,Shaka Inkosi Yamakhosi,movie,2021,15,animation,,0,6.5364428,0,1.9,2.0,animation,,,Low score
5960,tm1000616,Gaali Sampath,movie,2021,130,"family, comedy, drama",IN,0,6.7,3302,1.9,3.9,family,IN,High score,Low score
5961,tm828570,Ahaan,movie,2021,81,"drama, comedy",IN,0,7.0,344,1.9,6.0,drama,IN,High score,High score
5962,tm1288570,Checkpoint,movie,2022,58,documentation,EG,0,6.5364428,0,1.8,6.629937,documentation,EG,,
5963,tm1041329,Thaneya Wahda,movie,2021,88,"romance, comedy",EG,0,4.6,506,1.8,5.8,romance,EG,Low score,Low score
5964,tm1109080,Mughizh,movie,2021,62,drama,IN,0,6.5364428,0,1.8,4.0,drama,IN,,Low score
5965,tm1239898,My Village People,movie,2021,134,"comedy, fantasy",NG,0,6.2,40,1.8,10.0,comedy,NG,High score,Excellent score
5966,tm1114458,Gone,movie,2021,130,"drama, crime, horror",NG,0,7.9,24,1.8,6.629937,drama,NG,High score,
5967,tm1033369,Plastic Island,movie,2021,102,documentation,ID,0,7.5,32,1.8,6.629937,documentation,ID,High score,
5968,tm1232640,Ariyippu,movie,2022,107,drama,IN,0,6.5,4668,1.7,8.0,drama,IN,High score,High score
5969,tm1150727,Kapil Sharma: I'm Not Done Yet,movie,2022,54,comedy,IN,0,6.9,3950,1.6,7.0,comedy,IN,High score,High score
5970,tm1057343,Prophetess,movie,2021,144,"comedy, drama",,0,6.3,22,1.6,5.0,comedy,,High score,Low score
5971,tm1147172,The Characters of the Continent,movie,2021,9,documentation,US,0,6.5,86,1.6,6.5,documentation,US,High score,High score
5972,tm1014599,Fine Wine,movie,2021,100,"romance, drama",NG,0,7.2,52,1.5,2.0,romance,NG,High score,Low score
5973,tm1004011,Time to Dance,movie,2021,107,"drama, romance",IN,0,2.3,993,1.5,4.0,drama,IN,Low score,Low score
5974,tm1111920,Making The Billion Dollar Code,movie,2021,28,documentation,DE,0,6.5364428,0,1.5,6.3,documentation,DE,,High score
5975,ts296698,Glimpses of a Future,show,2021,4,,,1,6.5364428,0,1.5,6.629937,,,,
5976,ts373464,Romesh Ranganathan The Cynic,show,2022,47,comedy,US,1,6.5364428,0,1.4,2.0,comedy,US,,Low score
5977,tm1278556,Dinner at My Place,movie,2022,103,"romance, comedy",,0,5.8,61,1.4,2.0,romance,,Low score,Low score
5978,tm1035612,Dad Stop Embarrassing Me - The Afterparty,movie,2021,37,,US,0,6.5364428,0,1.4,6.0,,US,,High score
5979,tm965758,Brother in Love 2,movie,2021,118,comedy,TR,0,6.5,3108,1.4,6.4,comedy,TR,High score,High score
5980,tm1114838,The Ghost and the Tout Too,movie,2021,111,"comedy, fantasy",,0,6.8,40,1.4,6.629937,comedy,,High score,
5981,ts287143,سين,show,2021,23,drama,SA,1,6.5364428,0,1.4,10.0,drama,SA,,Excellent score
5982,ts273317,Pitta Kathalu,show,2021,37,"drama, romance",IN,1,5.1,774,1.4,4.5,drama,IN,Low score,Low score
5983,tm1042782,Attention Please,movie,2022,114,"drama, thriller",IN,0,6.9,1503,1.4,6.9,drama,IN,High score,High score
5984,tm1127511,Ikaw,movie,2021,110,"drama, comedy, romance",PH,0,6.4,94,1.4,6.0,drama,PH,High score,High score
5985,tm1258902,Finding Hubby 2,movie,2022,93,"comedy, romance",,0,5.3,21,1.4,4.0,comedy,,Low score,Low score
5986,tm1257319,DEAW #13 Udom Taephanich Stand Up Comedy Show,movie,2022,173,comedy,TH,0,6.5364428,0,1.4,5.5,comedy,TH,,Low score
5987,ts307816,Korean Cold Noodle Rhapsody,show,2021,49,documentation,KR,1,7.5,33,1.4,4.7,documentation,KR,High score,Low score
5988,tm1160484,Donkeyhead,movie,2022,106,drama,,0,6.2,301,1.4,5.0,drama,,High score,Low score
5989,tm833467,Hurdang,movie,2022,122,"drama, romance",IN,0,5.3,978,1.3,5.0,drama,IN,Low score,Low score
5990,tm1111283,Uncle Naji,movie,2021,125,"action, comedy",AE,0,5.4,32,1.3,6.629937,action,AE,Low score,
5991,ts346656,African Knock Out Show,show,2022,32,,US,1,6.5364428,0,1.3,6.629937,,US,,
5992,ts292446,Taarak Mehta Kka Chhota Chashmah,show,2021,22,"animation, comedy",IN,1,6.6,83,1.3,2.0,animation,IN,High score,Low score
5993,tm481620,The Rise of Kirmada,movie,2021,68,animation,IN,0,8.3,111,1.3,8.0,animation,IN,,High score
5994,tm1020293,A'azz El Weld,movie,2021,90,"drama, comedy",EG,0,6.0,331,1.3,4.0,drama,EG,High score,Low score
5995,tm1089593,Breaded Life,movie,2021,120,"comedy, drama, fantasy",NG,0,8.1,103,1.3,6.0,comedy,NG,,High score
5996,ts318024,Sea Power,show,2021,48,"documentation, war","FR, DE",1,7.2,180,1.3,6.3,documentation,FR,High score,High score
5997,tm1089595,Ayinla,movie,2021,119,drama,,0,8.1,40,1.3,6.629937,drama,,,
5998,tm1160904,Aki and Pawpaw,movie,2021,133,"comedy, drama",,0,6.7,37,1.3,6.629937,comedy,,High score,
5999,tm1041121,Ahmed Noterdame,movie,2021,98,comedy,EG,0,6.5364428,0,1.3,2.0,comedy,EG,,Low score
6000,tm1216735,Sun of the Soil,movie,2022,26,,,0,6.5364428,0,1.2,7.0,,,,High score
6001,tm1135255,Soólè,movie,2021,116,"thriller, comedy",,0,6.6,62,1.2,6.629937,thriller,,High score,
6002,tm1144522,Govinda Govinda,movie,2021,137,"thriller, comedy",IN,0,5.6,1076,1.2,6.629937,thriller,IN,Low score,
6003,tm200838,Chhota Bheem In Dholakpur to Kathmandu,movie,2021,70,animation,,0,7.8,77,1.2,7.0,animation,,High score,High score
6004,tm494577,Oga Bolaji,movie,2021,91,drama,NG,0,5.8,8,1.2,6.629937,drama,NG,Low score,
6005,ts285874,Magic for Humans Spain,show,2021,23,"reality, comedy",ES,1,6.0,86,1.1,3.8,reality,ES,High score,Low score
6006,tm904964,Super Senior Heroes,movie,2022,140,"drama, family, comedy, fantasy",IN,0,5.5,56,1.1,6.629937,drama,IN,Low score,
6007,tm1119331,Haroun,movie,2021,76,comedy,FR,0,6.4,85,1.1,6.2,comedy,FR,High score,High score
6008,ts319464,"Storybots Laugh, Learn, Sing",show,2021,23,"family, animation",,2,8.7,9,1.0,2.0,family,,,Low score
6009,tm175364,Chhota Bheem Aur Hanuman,movie,2021,67,"animation, fantasy",IN,0,7.5,51,1.0,6.2,animation,IN,High score,High score
6010,tm1151785,A•RIGATO –JARUJARU TOWER 2020–,movie,2022,100,comedy,,0,6.5364428,0,1.0,6.629937,comedy,,,
6011,tm1176905,"From Meir, to Meir",movie,2021,62,documentation,EG,0,8.0,67,1.0,4.0,documentation,EG,High score,Low score
6012,tm1094743,Konda Polam,movie,2021,142,"action, drama, thriller, crime, romance",IN,0,5.7,754,0.9,6.5,action,IN,Low score,High score
6013,tm1102002,Ashman,movie,2021,97,"comedy, fantasy, scifi",,0,4.3,139,0.9,6.629937,comedy,,Low score,
6014,tm1046240,Al Maht,movie,2021,62,animation,KW,0,7.6,429,0.9,6.629937,animation,KW,High score,
6015,tm528044,Chhota Bheem Neeli Pahaadi,movie,2021,63,animation,,0,8.8,13,0.8,10.0,animation,,,Excellent score
6016,tm1068692,Emicida AmarElo Live in Sao Paulo,movie,2021,99,"music, documentation",BR,0,7.8,53,0.8,7.9,music,BR,High score,High score
6017,tm1216796,Three Widows Against The World,movie,2022,109,"comedy, crime, drama",MY,0,6.5,148,0.8,3.0,comedy,MY,High score,Low score
6018,ts307884,HQ Barbers,show,2021,24,comedy,NG,1,6.5364428,0,0.6,6.629937,comedy,NG,,
6019,tm818325,Lusala,movie,2022,65,drama,"KE, DE",0,6.9,64,0.6,6.629937,drama,KE,High score,
6020,tm529733,Chhota Bheem and the ShiNobi Secret,movie,2021,63,animation,IN,0,7.6,11,0.6,6.629937,animation,IN,High score,
6021,tm1273695,Jolly Roger,movie,2022,88,"thriller, drama",NG,0,6.5364428,0,0.6,6.629937,thriller,NG,,
6022,tm481509,Chhota Bheem Master of Shaolin,movie,2021,75,animation,,0,6.4,170,18.541842,6.629937,animation,,High score,
6023,tm607097,Spilt Gravy on Rice,movie,2022,112,comedy,MY,0,8.1,69,18.541842,6.629937,comedy,MY,,
6024,tm1011248,30 March,movie,2021,99,"crime, drama, thriller",,0,4.3,187,18.541842,6.629937,crime,,Low score,
6025,tm1225897,Social Man,movie,2021,96,"comedy, drama",,0,6.5364428,0,18.541842,6.629937,comedy,,,
6026,tm1271643,Dhamaka,movie,2022,144,"comedy, thriller, action",IN,0,6.6,4607,18.541842,6.629937,comedy,IN,High score,
6027,ts305254,The Ingenuity of the Househusband,show,2021,7,comedy,,1,6.7,494,18.541842,6.629937,comedy,,High score,
6028,tm960924,Kuthiraivaal,movie,2022,125,drama,IN,0,5.6,264,18.541842,6.629937,drama,IN,Low score,
6029,tm1099342,Devdas Brothers,movie,2021,99,drama,IN,0,3.4,53,18.541842,6.629937,drama,IN,Low score,
6030,tm1288734,Weather for Two,movie,2022,69,drama,,0,3.4,11,18.541842,6.629937,drama,,Low score,
6031,tm1237253,My Little Pony: A New Generation: Sing-Along,movie,2022,90,,,0,6.5364428,0,18.541842,6.629937,,,,
6032,ts373435,Becoming Abi,show,2022,35,comedy,,1,8.1,17,18.541842,6.629937,comedy,,,
6033,tm1020520,A Stand Worthy of Men,movie,2021,113,"drama, comedy",,0,7.2,2734,18.541842,6.629937,drama,,High score,
6034,tm1074617,Bling Empire - The Afterparty,movie,2021,35,,US,0,6.5364428,0,18.541842,6.629937,,US,,
6035,tm529723,Chhota Bheem and the Broken Amulet,movie,2021,63,animation,IN,0,8.4,26,18.541842,6.629937,animation,IN,,
6036,tm898842,C/O Kaadhal,movie,2021,134,drama,IN,0,7.6,364,18.541842,6.629937,drama,IN,High score,
